Color Name,Brand,tier,has_color_word,word_count,char_length,avg_word_rarity,has_place_word
Sweet Chamomile,Behr,Mass-Market,False,2,15,4.08585e-05,False
Citrus,Behr,Mass-Market,False,1,6,3.8e-06,False
Flame Yellow,Behr,Mass-Market,True,2,12,3.035e-05,False
Center Stage,Behr,Mass-Market,False,2,12,0.0001405,False
Clear Yellow,Behr,Mass-Market,True,2,12,0.0001135,False
Wickerware,Behr,Mass-Market,False,1,10,0.0,False
Honey Tone,Behr,Mass-Market,False,2,10,2.715e-05,False
Warm Glow,Behr,Mass-Market,False,2,9,2.9715e-05,False
Golden Chalice,Behr,Mass-Market,True,2,14,2.3899999999999998e-05,False
Yellow Gold,Behr,Mass-Market,True,2,11,9.85e-05,False
Brown Mustard,Behr,Mass-Market,True,2,13,5.345e-05,False
Creme Brulee,Behr,Mass-Market,False,2,12,7.325e-07,False
Castle Stone,Behr,Mass-Market,False,2,12,4.565e-05,False
Winter Garden,Behr,Mass-Market,False,2,13,6.825e-05,False
Dry Sea Grass,Behr,Mass-Market,False,3,13,6.466666666666666e-05,False
Desert Moss,Behr,Mass-Market,False,2,11,1.643e-05,False
Raked Leaves,Behr,Mass-Market,False,2,12,3.1212e-05,False
Olive Shadow,Behr,Mass-Market,True,2,12,1.9900000000000003e-05,False
Moon Mist,Behr,Mass-Market,False,2,9,2.739e-05,False
Pale Daffodil,Behr,Mass-Market,False,2,13,6.1815e-06,False
Bicycle Yellow,Behr,Mass-Market,True,2,14,2.9275e-05,False
June Day,Behr,Mass-Market,False,2,8,0.0005265,False
Sun Shower,Behr,Mass-Market,False,2,10,6.245e-05,False
Vibrant,Behr,Mass-Market,False,1,7,4.68e-06,False
Yellow Flash,Behr,Mass-Market,True,2,12,3.86e-05,False
Lemon Pearl,Behr,Mass-Market,False,2,11,1.3199999999999999e-05,False
Custard Cream,Behr,Mass-Market,True,2,13,2.1589999999999998e-05,False
Sweet Corn,Behr,Mass-Market,False,2,10,4.84e-05,False
Mustard Seed,Behr,Mass-Market,True,2,12,1.415e-05,False
Summer Field,Behr,Mass-Market,False,2,12,0.000172,False
Golden Cricket,Behr,Mass-Market,True,2,14,3.565e-05,False
Venetian Gold,Behr,Mass-Market,True,2,13,7.5e-05,False
Country Dairy,Behr,Mass-Market,False,2,13,0.00015715,False
Cream Silk,Behr,Mass-Market,True,2,10,2.73e-05,False
Willow Herb,Behr,Mass-Market,False,2,11,5.395e-06,False
Winter Mood,Behr,Mass-Market,False,2,11,5.2550000000000003e-05,False
Coriander Seed,Behr,Mass-Market,False,2,14,1.21455e-05,False
Mossy Rock,Behr,Mass-Market,False,2,10,5.37185e-05,False
Pinetop,Behr,Mass-Market,False,1,7,2.34e-08,False
Milkyway Galaxy,Behr,Mass-Market,False,2,15,9.57185e-06,False
Moonlit Yellow,Behr,Mass-Market,True,2,14,2.47135e-05,False
Summer Harvest,Behr,Mass-Market,False,2,14,9.035e-05,False
Daffodil Yellow,Behr,Mass-Market,True,2,15,2.46815e-05,False
Neon Light,Behr,Mass-Market,False,2,10,0.00010918499999999999,False
Lemon Tart,Behr,Mass-Market,False,2,10,7.47e-06,False
Marigold,Behr,Mass-Market,False,1,8,5.62e-07,False
Sun Glint,Behr,Mass-Market,False,2,9,4.6873500000000004e-05,False
Desert Lily,Behr,Mass-Market,False,2,11,1.7005e-05,False
Moon Dance,Behr,Mass-Market,False,2,10,6.759999999999999e-05,False
Feather Gold,Behr,Mass-Market,True,2,12,7.645e-05,False
California Dreaming,Behr,Mass-Market,False,2,19,5.4355000000000004e-05,False
Leapfrog,Behr,Mass-Market,False,1,8,3.72e-07,False
Wild Grass,Behr,Mass-Market,False,2,10,4.355e-05,False
Mist Yellow,Behr,Mass-Market,True,2,11,2.684e-05,False
Lightning White,Behr,Mass-Market,True,2,15,0.00017030000000000002,False
Satin Souffle,Behr,Mass-Market,False,2,13,1.318e-06,False
Ground Ginger,Behr,Mass-Market,False,2,13,7.475500000000001e-05,False
Harmonic Tan,Behr,Mass-Market,True,2,12,6.17e-06,False
River Bank,Behr,Mass-Market,False,2,10,0.000126,False
Crocodile,Behr,Mass-Market,False,1,9,3.09e-06,False
Star Dust,Behr,Mass-Market,False,2,9,9.035e-05,False
Pina Colada,Behr,Mass-Market,False,2,11,3.835e-07,False
Twinkle,Behr,Mass-Market,False,1,7,1.48e-06,False
Chilled Lemonade,Behr,Mass-Market,False,2,16,2.92e-06,False
Bee Pollen,Behr,Mass-Market,False,2,10,7.625000000000001e-06,False
Citrus Zest,Behr,Mass-Market,False,2,11,2.675e-06,False
Lemon Lime,Behr,Mass-Market,False,2,10,9.92e-06,False
Capri Cream,Behr,Mass-Market,True,2,11,2.1425e-05,False
Garlic Clove,Behr,Mass-Market,False,2,12,4.5665e-06,False
Windsong,Behr,Mass-Market,False,1,8,3.63e-08,False
Honey Beige,Behr,Mass-Market,True,2,11,1.27e-05,False
Sea Kelp,Behr,Mass-Market,False,2,8,5.78705e-05,False
Spring Moss,Behr,Mass-Market,False,2,11,4.5480000000000005e-05,False
Marsh Grass,Behr,Mass-Market,False,2,11,1.5705e-05,False
Cosmic Dust,Behr,Mass-Market,False,2,11,1.5865e-05,False
Starbright,Behr,Mass-Market,False,1,10,2.34e-08,False
Rainforest Dew,Behr,Mass-Market,False,2,14,2.88e-06,False
Outback,Behr,Mass-Market,False,1,7,1.62e-06,False
Ryegrass,Behr,Mass-Market,False,1,8,9.77e-08,False
Tate Olive,Behr,Mass-Market,True,2,10,8.775e-06,False
Wilderness,Behr,Mass-Market,False,1,10,8.91e-06,False
Candlelight Yellow,Behr,Mass-Market,True,2,18,2.501e-05,False
Summer Resort,Behr,Mass-Market,False,2,13,9.67e-05,False
Pear,Behr,Mass-Market,False,1,4,2.95e-06,False
Citron,Behr,Mass-Market,False,1,6,2.82e-07,False
Grape Green,Behr,Mass-Market,True,2,11,7.0005e-05,False
Japanese Fern,Behr,Mass-Market,False,2,13,3.323e-05,True
Lemon Grass,Behr,Mass-Market,False,2,11,1.83e-05,False
White Jasmine,Behr,Mass-Market,True,2,13,0.000164035,False
Home Song,Behr,Mass-Market,False,2,9,0.000414,False
Dried Palm,Behr,Mass-Market,False,2,10,1.4e-05,False
Corn Husk Green,Behr,Mass-Market,True,3,15,5.039733333333333e-05,False
Grass Cloth,Behr,Mass-Market,False,2,11,1.735e-05,False
Grape Leaves,Behr,Mass-Market,False,2,12,3.3354999999999995e-05,False
Jungle Trail,Behr,Mass-Market,False,2,12,2.0700000000000002e-05,False
Mirage White,Behr,Mass-Market,True,2,12,0.00016297500000000002,False
Turtle Dove,Behr,Mass-Market,False,2,11,6.4050000000000005e-06,False
Mountain Haze,Behr,Mass-Market,False,2,13,2.8165e-05,False
Restful,Behr,Mass-Market,False,1,7,5.62e-07,False
Promenade,Behr,Mass-Market,False,1,9,1.48e-06,False
Grasshopper Wing,Behr,Mass-Market,False,2,16,2.0885e-05,False
Groundcover,Behr,Mass-Market,False,1,11,5.13e-08,False
Monet Moonrise,Behr,Mass-Market,False,2,14,7.05e-07,False
Cabbage Green,Behr,Mass-Market,True,2,13,6.9275e-05,False
Honeydew,Behr,Mass-Market,False,1,8,2.51e-07,False
Carolina Parakeet,Behr,Mass-Market,False,2,17,1.6700999999999998e-05,False
Hidden Meadow,Behr,Mass-Market,False,2,13,1.8939999999999998e-05,False
Crisp Green,Behr,Mass-Market,True,2,11,7.0005e-05,False
Bamboo Leaf,Behr,Mass-Market,False,2,11,1.0535e-05,False
June Vision,Behr,Mass-Market,False,2,11,0.00010235000000000001,False
Feldspar,Behr,Mass-Market,False,1,8,2.82e-07,False
Celery Sprig,Behr,Mass-Market,False,2,12,1.1794999999999999e-06,False
Asparagus,Behr,Mass-Market,False,1,9,1.78e-06,False
Scotland Isle,Behr,Mass-Market,False,2,13,2.7329999999999998e-05,False
Moss Landing,Behr,Mass-Market,False,2,12,1.643e-05,False
Mountain Forest,Behr,Mass-Market,False,2,15,5.19e-05,False
Frostwork,Behr,Mass-Market,False,1,9,0.0,False
Celery Ice,Behr,Mass-Market,False,2,10,5.1045000000000003e-05,False
Rejuvenate,Behr,Mass-Market,False,1,10,4.68e-07,False
Mother Nature,Behr,Mass-Market,False,2,13,0.00013475,False
Boston Fern,Behr,Mass-Market,False,2,11,2.433e-05,True
Grape Vine,Behr,Mass-Market,False,2,10,5.19e-06,False
Fiddle Leaf,Behr,Mass-Market,False,2,11,9.645e-06,False
Green Shimmer,Behr,Mass-Market,True,2,13,6.79775e-05,False
Spirit Whisper,Behr,Mass-Market,False,2,14,3.36e-05,False
Key Lime,Behr,Mass-Market,False,2,8,6.962e-05,False
Tart Apple,Behr,Mass-Market,False,2,10,2.992e-05,False
Sweet Midori,Behr,Mass-Market,False,2,12,4.084e-05,False
New Green,Behr,Mass-Market,True,2,9,0.0009574999999999999,False
Pepper Grass,Behr,Mass-Market,False,2,12,1.89e-05,False
Highlight,Behr,Mass-Market,False,1,9,1.62e-05,False
Water Sprout,Behr,Mass-Market,False,2,12,0.000166145,False
Celery Bunch,Behr,Mass-Market,False,2,12,1.9645000000000002e-05,False
Marsh Fern,Behr,Mass-Market,False,2,10,4.6350000000000005e-06,False
Herbal Garden,Behr,Mass-Market,False,2,13,3.0595e-05,False
Thyme Green,Behr,Mass-Market,True,2,11,6.8085e-05,False
Dill Pickle,Behr,Mass-Market,False,2,11,1.8699999999999999e-06,False
Hemlock Bud,Behr,Mass-Market,False,2,11,6.362e-06,False
Palm Breeze,Behr,Mass-Market,False,2,11,1.212e-05,False
Spring Hill,Behr,Mass-Market,False,2,11,7.465e-05,False
Sagey,Behr,Mass-Market,False,1,5,0.0,False
Olivine,Behr,Mass-Market,False,1,7,2.51e-07,False
Egyptian Nile,Behr,Mass-Market,False,2,13,1.0285e-05,True
Forest Ridge,Behr,Mass-Market,False,2,12,3.165e-05,False
Mint Hint,Behr,Mass-Market,True,2,9,1.001e-05,False
Seafoam Spray,Behr,Mass-Market,False,2,13,7.5888e-06,False
Fairway Mist,Behr,Mass-Market,False,2,12,2.7655e-06,False
Peas In A Pod,Behr,Mass-Market,False,4,13,0.0103774,False
Apple Orchard,Behr,Mass-Market,False,2,13,3.061e-05,False
Caterpillar,Behr,Mass-Market,False,1,11,2.4e-06,False
Cress Green,Behr,Mass-Market,True,2,11,6.765450000000001e-05,False
White Willow,Behr,Mass-Market,True,2,12,0.00016445,False
Spring Morn,Behr,Mass-Market,False,2,11,4.216e-05,False
Peridot,Behr,Mass-Market,False,1,7,3.16e-07,False
Garden Spot,Behr,Mass-Market,False,2,11,6.825e-05,False
Geranium Leaf,Behr,Mass-Market,False,2,13,8.4945e-06,False
Happy Camper,Behr,Mass-Market,False,2,12,0.00011291,False
Pacific Pine,Behr,Mass-Market,False,2,12,2.575e-05,True
Winter Glaze,Behr,Mass-Market,False,2,12,3.9755e-05,False
Mystical Sea,Behr,Mass-Market,False,2,12,5.9275000000000004e-05,False
Laurel Mist,Behr,Mass-Market,False,2,11,4.475e-06,False
False Cypress,Behr,Mass-Market,False,2,13,2.224e-05,False
Bahia Grass,Behr,Mass-Market,False,2,11,1.23795e-05,False
Inland,Behr,Mass-Market,False,1,6,6.76e-06,False
Windsor Moss,Behr,Mass-Market,False,2,12,6.565000000000001e-06,False
Parsnip,Behr,Mass-Market,False,1,7,2.57e-07,False
Sea Cap,Behr,Mass-Market,False,2,7,7.37e-05,False
Mint Frappe,Behr,Mass-Market,True,2,11,4.20885e-06,False
Cool Aloe,Behr,Mass-Market,False,2,9,7.1075e-05,False
Dublin,Behr,Mass-Market,False,1,6,1.2e-05,False
Barnyard Grass,Behr,Mass-Market,False,2,14,1.2186e-05,False
Par Four Green,Behr,Mass-Market,True,3,14,0.0001627,False
Cool White,Behr,Mass-Market,True,2,10,0.0002325,False
Cucumber Crush,Behr,Mass-Market,False,2,14,8.685e-06,False
Rockwood Jade,Behr,Mass-Market,True,2,13,3.1375e-06,False
Desert Cactus,Behr,Mass-Market,False,2,13,1.3805e-05,False
Pesto,Behr,Mass-Market,False,1,5,7.59e-07,False
Grassy Field,Behr,Mass-Market,False,2,12,8.787e-05,False
Vineyard,Behr,Mass-Market,False,1,8,3.47e-06,False
Relaxing Green,Behr,Mass-Market,True,2,14,7.147e-05,False
Herbal Mist,Behr,Mass-Market,False,2,11,3.485e-06,False
Topiary Tint,Behr,Mass-Market,False,2,12,9.3e-07,False
Athenian Green,Behr,Mass-Market,True,2,14,6.8035e-05,False
Winter Hedge,Behr,Mass-Market,False,2,12,4.155e-05,False
Old Vine,Behr,Mass-Market,False,2,8,0.000283685,False
Fresh Pine,Behr,Mass-Market,False,2,10,4.01e-05,False
Crystal Gem,Behr,Mass-Market,False,2,11,1.6255e-05,False
Kiwi Squeeze,Behr,Mass-Market,False,2,12,5.425e-06,False
Mountain Mint,Behr,Mass-Market,True,2,13,3.1009999999999996e-05,False
Green Trance,Behr,Mass-Market,True,2,12,6.9045e-05,False
Lady Luck,Behr,Mass-Market,False,2,9,8.52e-05,False
Formal Garden,Behr,Mass-Market,False,2,13,4.355e-05,False
Green Grass,Behr,Mass-Market,True,2,11,7.950000000000001e-05,False
Dinner Mint,Behr,Mass-Market,True,2,11,3.431e-05,False
Breath Of Spring,Behr,Mass-Market,False,3,16,0.008405433333333334,False
Green Myth,Behr,Mass-Market,True,2,10,7.35e-05,False
Garden Room,Behr,Mass-Market,False,2,11,0.00015195,False
Velvet Leaf,Behr,Mass-Market,False,2,11,1.1245e-05,False
Shire Green,Behr,Mass-Market,True,2,11,6.8975e-05,False
Torrey Pine,Behr,Mass-Market,False,2,11,6.688e-06,False
Shimmer,Behr,Mass-Market,False,1,7,9.55e-07,False
April Mist,Behr,Mass-Market,False,2,10,7.984e-05,False
Southern Breeze,Behr,Mass-Market,False,2,15,3.822e-05,False
Scotland Road,Behr,Mass-Market,False,2,13,0.00011095,False
Amazon Moss,Behr,Mass-Market,False,2,11,2.163e-05,True
Whispering Pine,Behr,Mass-Market,False,2,15,7.584999999999999e-06,False
Hampton Green,Behr,Mass-Market,True,2,13,6.9735e-05,False
Bubble,Behr,Mass-Market,False,1,6,1.45e-05,False
Tropical Dream,Behr,Mass-Market,False,2,14,4.82e-05,False
Canton Jade,Behr,Mass-Market,True,2,11,4.79e-06,False
Garden Glow,Behr,Mass-Market,False,2,11,3.3515e-05,False
Fresh Greens,Behr,Mass-Market,False,2,12,3.7420000000000004e-05,False
Chlorophyll,Behr,Mass-Market,False,1,11,5.62e-07,False
Pine Grove,Behr,Mass-Market,False,2,10,1.0654999999999999e-05,False
Aegean Mist,Behr,Mass-Market,False,2,11,2.7655e-06,True
Spearmint Stick,Behr,Mass-Market,False,2,15,2.88545e-05,False
Venetian Pearl,Behr,Mass-Market,False,2,14,7.9e-06,False
Aloe Essence,Behr,Mass-Market,False,2,12,5.925e-06,False
Tree Fern,Behr,Mass-Market,False,2,9,3.633e-05,False
Manchester,Behr,Mass-Market,False,1,10,3.39e-05,False
Sabal Palm,Behr,Mass-Market,False,2,10,8.5281e-06,False
Meadow Light,Behr,Mass-Market,False,2,12,0.00010899,False
Valley Mist,Behr,Mass-Market,False,2,11,2.8590000000000002e-05,False
Smokey Slate,Behr,Mass-Market,True,2,12,4.235e-06,False
Wethersfield Moss,Behr,Mass-Market,False,2,17,3.94e-06,False
Island Palm,Behr,Mass-Market,False,2,11,5.9499999999999996e-05,False
Medieval Forest,Behr,Mass-Market,False,2,15,3.065e-05,False
Hazel Woods,Behr,Mass-Market,False,2,11,1.5835e-05,False
Window Pane,Behr,Mass-Market,False,2,11,3.2165e-05,False
Seafoam Pearl,Behr,Mass-Market,False,2,13,6.9388e-06,False
Reef Green,Behr,Mass-Market,True,2,10,7.088e-05,False
Intense Jade,Behr,Mass-Market,True,2,12,1.5265e-05,False
Garden Medley,Behr,Mass-Market,False,2,13,3.0405e-05,False
Emerald Lake,Behr,Mass-Market,True,2,12,3.579e-05,False
Climbing Ivy,Behr,Mass-Market,False,2,12,9.98e-06,False
Mint Fizz,Behr,Mass-Market,True,2,9,4.6375e-06,False
Winter Fresh,Behr,Mass-Market,False,2,12,7.26e-05,False
Spirited Green,Behr,Mass-Market,True,2,14,6.9275e-05,False
Garden View,Behr,Mass-Market,False,2,11,0.00010695,False
Herbal,Behr,Mass-Market,False,1,6,2.29e-06,False
Greenbelt,Behr,Mass-Market,False,1,9,5.89e-07,False
Windy Pine,Behr,Mass-Market,False,2,10,8.16e-06,False
Breakwater White,Behr,Mass-Market,True,2,16,0.0001622235,False
Water Mark,Behr,Mass-Market,False,2,10,0.00022150000000000002,False
Aqua Smoke,Behr,Mass-Market,False,2,10,2.4745e-05,False
Aspen Aura,Behr,Mass-Market,False,2,10,3e-06,True
Garland,Behr,Mass-Market,False,1,7,2.88e-06,False
Hilltop,Behr,Mass-Market,False,1,7,1.2e-06,False
Deep Jungle,Behr,Mass-Market,False,2,11,6.26e-05,False
Minted Ice,Behr,Mass-Market,False,2,10,5.04885e-05,False
Botanical Tint,Behr,Mass-Market,False,2,14,2.375e-06,False
Mint Majesty,Behr,Mass-Market,True,2,12,9.76e-06,False
Shoreline Green,Behr,Mass-Market,True,2,15,6.852e-05,False
Mermaid Song,Behr,Mass-Market,False,2,12,9.2475e-05,False
Treasure Isle,Behr,Mass-Market,False,2,13,1.078e-05,False
Clover Brook,Behr,Mass-Market,False,2,12,3.895e-06,False
Light Mint,Behr,Mass-Market,True,2,10,0.00011116,False
Pastel Jade,Behr,Mass-Market,True,2,11,3.905e-06,False
Aqua Bay,Behr,Mass-Market,False,2,8,2.8195e-05,False
Indian Ocean,Behr,Mass-Market,False,2,12,6.57e-05,True
Scotch Lassie,Behr,Mass-Market,False,2,13,2.7065e-06,False
Billiard Room,Behr,Mass-Market,False,2,13,0.000122862,False
Isle Of Pines,Behr,Mass-Market,False,3,13,0.008369836666666667,False
Country Mist,Behr,Mass-Market,False,2,12,0.00015334000000000002,False
Tide Pools,Behr,Mass-Market,False,2,10,9.305e-06,False
Marina Isle,Behr,Mass-Market,False,2,11,6.84e-06,False
Mermaid Net,Behr,Mass-Market,False,2,11,3.0225e-05,False
Marsh Creek,Behr,Mass-Market,False,2,11,1.5405e-05,False
Shaded Spruce,Behr,Mass-Market,False,2,13,2.1549999999999997e-06,False
Sycamore Tree,Behr,Mass-Market,False,2,13,3.58355e-05,False
Teal Ice,Behr,Mass-Market,True,2,8,5.089e-05,False
Cool Jazz,Behr,Mass-Market,False,2,9,8.070000000000001e-05,False
Sweet Rhapsody,Behr,Mass-Market,False,2,14,4.116e-05,False
Sea Life,Behr,Mass-Market,False,2,8,0.0004455,False
Cozumel,Behr,Mass-Market,False,1,7,2.09e-07,False
Emerald Coast,Behr,Mass-Market,True,2,13,3.904e-05,False
Mermaid Harbor,Behr,Mass-Market,False,2,14,8.525e-06,False
Ice Cube,Behr,Mass-Market,False,2,8,5.3305000000000005e-05,False
Adriatic Mist,Behr,Mass-Market,False,2,13,2.7655e-06,False
Balmy Seas,Behr,Mass-Market,False,2,10,4.5055e-06,False
Eucalyptus Leaf,Behr,Mass-Market,False,2,15,8.81e-06,False
Winter Surf,Behr,Mass-Market,False,2,11,4.2420000000000004e-05,False
Thermal Spring,Behr,Mass-Market,False,2,14,4.71e-05,False
Greensleeves,Behr,Mass-Market,False,1,12,7.24e-08,False
Glimmer,Behr,Mass-Market,False,1,7,1.29e-06,False
Delicate Mist,Behr,Mass-Market,False,2,13,7.44e-06,False
Celtic Gray,Behr,Mass-Market,True,2,11,1.91e-05,False
Gray Morning,Behr,Mass-Market,True,2,12,0.0001211,False
Cloud Burst,Behr,Mass-Market,False,2,11,2.145e-05,False
Agave Frond,Behr,Mass-Market,False,2,11,3.6e-07,False
Jungle Green,Behr,Mass-Market,True,2,12,7.41e-05,False
Ultra Pure White,Behr,Mass-Market,True,3,16,0.00012823333333333335,False
Glacier Bay,Behr,Mass-Market,False,2,11,2.8749999999999997e-05,False
Refreshing Pool,Behr,Mass-Market,False,2,15,2.6779999999999998e-05,False
Aqua Spray,Behr,Mass-Market,False,2,10,8.895e-06,False
Gem Turquoise,Behr,Mass-Market,True,2,13,4.775e-06,False
Mermaid Treasure,Behr,Mass-Market,False,2,16,8.875e-06,False
Peacock Feather,Behr,Mass-Market,False,2,15,3.825e-06,False
Tucson Teal,Behr,Mass-Market,True,2,11,2.625e-06,False
Himalayan Mist,Behr,Mass-Market,False,2,14,3.03e-06,True
Aqua Pura,Behr,Mass-Market,False,2,9,1.5225e-06,False
Spa,Behr,Mass-Market,False,1,3,9.12e-06,False
Jamaica Bay,Behr,Mass-Market,False,2,11,3.1009999999999996e-05,False
Teal Zeal,Behr,Mass-Market,True,2,9,1.845e-06,False
Mirage Lake,Behr,Mass-Market,False,2,11,3.4775000000000005e-05,False
Caribbean Green,Behr,Mass-Market,True,2,15,7.41e-05,True
Cumulus,Behr,Mass-Market,False,1,7,3.72e-07,False
Aqua Breeze,Behr,Mass-Market,False,2,11,4.965e-06,False
Rain Washed,Behr,Mass-Market,False,2,11,3.195e-05,False
Swan Sea,Behr,Mass-Market,False,2,8,6.096e-05,False
Gulf Winds,Behr,Mass-Market,False,2,10,1.785e-05,False
Hallowed Hush,Behr,Mass-Market,False,2,13,2.0100000000000002e-06,False
Mythic Forest,Behr,Mass-Market,False,2,13,2.5574999999999998e-05,False
Soar,Behr,Mass-Market,False,1,4,2.45e-06,False
Salty Tear,Behr,Mass-Market,False,2,10,1.395e-05,False
Fresh Water,Behr,Mass-Market,False,2,11,0.00019930000000000002,False
Cloudless,Behr,Mass-Market,False,1,9,2.88e-07,False
Jamaican Sea,Behr,Mass-Market,False,2,12,5.936e-05,False
Blue Jewel,Behr,Mass-Market,True,2,10,6.9895e-05,False
Empress Teal,Behr,Mass-Market,True,2,12,2.3e-06,False
Ionic Sky,Behr,Mass-Market,False,2,9,2.7060000000000002e-05,False
Windwood Spring,Behr,Mass-Market,False,2,15,4.16e-05,False
Rivers Edge,Behr,Mass-Market,False,2,11,3.7500000000000003e-05,False
Embellished Blue,Behr,Mass-Market,True,2,16,6.8115e-05,False
Surfer,Behr,Mass-Market,False,1,6,2e-06,False
Aquatic Green,Behr,Mass-Market,True,2,13,6.9585e-05,False
Pacific Sea Teal,Behr,Mass-Market,True,3,16,5.1893333333333333e-05,True
Ice Folly,Behr,Mass-Market,False,2,9,5.1095000000000005e-05,False
Rhythmic Blue,Behr,Mass-Market,True,2,13,6.8725e-05,False
Ocean Kiss,Behr,Mass-Market,False,2,10,4.405e-05,False
Bon Voyage,Behr,Mass-Market,False,2,10,6.445e-06,False
Bayside,Behr,Mass-Market,False,1,7,5.01e-07,False
Solitude,Behr,Mass-Market,False,1,8,2.63e-06,False
Teal Forest,Behr,Mass-Market,True,2,11,2.594e-05,False
White,Behr,Mass-Market,True,1,5,0.000324,False
Lakeside Mist,Behr,Mass-Market,False,2,13,2.97e-06,False
Ice Flower,Behr,Mass-Market,False,2,10,6.315e-05,False
Nevada Sky,Behr,Mass-Market,False,2,10,3.175e-05,False
Water Flow,Behr,Mass-Market,False,2,10,0.00018945000000000002,False
Liquid Blue,Behr,Mass-Market,True,2,11,7.975e-05,False
Brilliant Sea,Behr,Mass-Market,False,2,13,7.525e-05,False
Havasu,Behr,Mass-Market,False,1,6,2.24e-07,False
Spring Rain,Behr,Mass-Market,False,2,11,6.725000000000001e-05,False
Fountain Spout,Behr,Mass-Market,False,2,14,4.71e-06,False
Rapture Blue,Behr,Mass-Market,True,2,12,6.824e-05,False
Shallow Sea,Behr,Mass-Market,False,2,11,6.3e-05,False
Tropical Tide,Behr,Mass-Market,False,2,13,1.315e-05,False
Lagoon,Behr,Mass-Market,False,1,6,2.69e-06,False
Mosaic Tile,Behr,Mass-Market,False,2,11,4.525e-06,False
Coastal Mist,Behr,Mass-Market,False,2,12,1.009e-05,False
Tropical Breeze,Behr,Mass-Market,False,2,15,1.117e-05,False
Velvet Morning,Behr,Mass-Market,False,2,14,0.000109945,False
November Skies,Behr,Mass-Market,False,2,14,6.7065e-05,False
Harbor,Behr,Mass-Market,False,1,6,1.41e-05,False
Cathedral,Behr,Mass-Market,False,1,9,9.77e-06,False
Kingfisher,Behr,Mass-Market,False,1,10,7.41e-07,False
Snowdrop,Behr,Mass-Market,False,1,8,1.66e-07,False
Skylark,Behr,Mass-Market,False,1,7,2.95e-07,False
Frosty Glade,Behr,Mass-Market,False,2,12,1.0915e-06,False
Bliss Blue,Behr,Mass-Market,True,2,10,7.0515e-05,False
Azurean,Behr,Mass-Market,False,1,7,0.0,False
Tropical Holiday,Behr,Mass-Market,False,2,16,3.04e-05,False
Riviera Paradise,Behr,Mass-Market,False,2,16,8.16e-06,False
Club Soda,Behr,Mass-Market,False,2,9,8.45e-05,False
Clear Water,Behr,Mass-Market,False,2,11,0.0002545,False
Winsome Hue,Behr,Mass-Market,False,2,11,1.6675000000000001e-06,False
Maiden Voyage,Behr,Mass-Market,False,2,13,7.185e-06,False
Riverside Blue,Behr,Mass-Market,True,2,14,6.984e-05,False
Teal Bayou,Behr,Mass-Market,True,2,10,1.58e-06,False
Grand Rapids,Behr,Mass-Market,False,2,12,4.2835e-05,False
White Sapphire,Behr,Mass-Market,True,2,14,0.000163375,False
Cool Sky,Behr,Mass-Market,False,2,8,9.675000000000001e-05,False
Sonata,Behr,Mass-Market,False,1,6,1.35e-06,False
Newport Blue,Behr,Mass-Market,True,2,12,7.0515e-05,False
Waterscape,Behr,Mass-Market,False,1,10,2.04e-08,False
Heron,Behr,Mass-Market,False,1,5,1.23e-06,False
Rain Storm,Behr,Mass-Market,False,2,10,4.85e-05,False
Frost Wind,Behr,Mass-Market,False,2,10,3.9055e-05,False
Niagara Falls,Behr,Mass-Market,False,2,13,2.3005e-05,False
Blue Feather,Behr,Mass-Market,True,2,12,6.995e-05,False
Horizon Haze,Behr,Mass-Market,False,2,12,7.165e-06,False
Riviera Blue,Behr,Mass-Market,True,2,12,6.841e-05,False
Sea Ridge,Behr,Mass-Market,False,2,9,6.41e-05,False
Royal Peacock,Behr,Mass-Market,False,2,13,3.6775e-05,False
Mineral Water,Behr,Mass-Market,False,2,13,0.00017085,False
Serene Sky,Behr,Mass-Market,False,2,10,2.718e-05,False
Sea Rover,Behr,Mass-Market,False,2,9,6.0375000000000004e-05,False
Dreaming Blue,Behr,Mass-Market,True,2,13,7.1855e-05,False
Tropical Splash,Behr,Mass-Market,False,2,15,1.109e-05,False
Wipeout,Behr,Mass-Market,False,1,7,5.5e-07,False
Deep Blue Sea,Behr,Mass-Market,True,3,13,0.00012066666666666667,False
Wave Crest,Behr,Mass-Market,False,2,10,2.3085e-05,False
Cloudy Day,Behr,Mass-Market,False,2,10,0.00044727499999999996,False
Blue Fox,Behr,Mass-Market,True,2,8,9.035e-05,False
Shale Gray,Behr,Mass-Market,True,2,10,1.655e-05,False
Smokey Blue,Behr,Mass-Market,True,2,11,6.843000000000001e-05,False
Distance,Behr,Mass-Market,False,1,8,7.08e-05,False
Velvet Evening,Behr,Mass-Market,False,2,14,3.9145e-05,False
Sea Sprite,Behr,Mass-Market,False,2,10,5.8275e-05,False
Tropical Pool,Behr,Mass-Market,False,2,13,3.095e-05,False
Little Pond,Behr,Mass-Market,False,2,11,0.000285775,False
Costa Rica Blue,Behr,Mass-Market,True,3,15,5.1573333333333336e-05,False
Windjammer,Behr,Mass-Market,False,1,10,4.68e-08,False
Isle Of Capri,Behr,Mass-Market,False,3,13,0.008369303333333333,False
Blue Ocean,Behr,Mass-Market,True,2,10,9.255e-05,False
Airy,Behr,Mass-Market,False,1,4,1.58e-06,False
Sapphireberry,Behr,Mass-Market,False,1,13,0.0,False
Monaco,Behr,Mass-Market,False,1,6,4.47e-06,False
